Elspot volumes in {0},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elspot volumes in MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hours,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
04-01-2018,05 - 06,"43174,4","4962,9","1927,8","4708,8","6337,5","3373,2","1999,1","2008,8","2342,6","2190,7","3151,2","1457,4","1874,8","2011,8","3644,1","9047,3","9816,6","2896,4","1197,5","7950,9","6126,6","0,0","0,0","1467,9","2915,4","1148,5","1575,1","853,7","1054,7","790,9","1173,7","1196,1","928,6"
04-01-2018,06 - 07,"48444,1","6177,9","2664,0","5478,2","7915,0","3517,4","2496,9","2112,6","2964,2","2344,5","3706,2","1530,8","2389,3","2135,6","4680,4","10021,5","9878,5","3276,6","840,2","8429,4","6535,9","0,0","0,0","1913,3","2760,8","1450,3","1613,0","980,4","1218,5","932,2","1255,7","1435,7","817,8"
04-01-2018,07 - 08,"53698,8","6779,4","3021,6","5961,7","8713,3","3603,8","2817,7","2226,5","3648,2","2535,7","5089,9","1575,6","3548,8","2263,9","6098,2","11108,7","10108,1","4561,6","767,0","8721,0","6760,0","0,0","0,0","2408,1","2055,6","1732,8","1039,8","1081,2","1263,9","1058,6","1254,6","1573,6","1005,5"
04-01-2018,08 - 09,"56402,5","6880,2","3049,9","6080,1","8770,9","3691,2","2983,8","2295,9","3792,0","2598,3","6062,0","1594,4","3920,6","2333,1","6780,4","11575,2","10246,3","4957,0","777,0","8619,2","6865,6","0,0","0,0","3025,2","2082,7","2158,2","1038,2","1098,3","1265,9","1087,3","1386,6","2065,7","1037,4"
04-01-2018,09 - 10,"57150,4","6898,8","3054,3","6074,5","8801,6","3682,8","3075,9","2311,6","3861,0","2595,6","6212,4","1609,6","3986,1","2352,2","6872,3","11661,5","10394,0","4994,2","781,9","8546,3","6958,3","0,0","0,0","3663,7","2121,2","2150,2","1030,2","1092,5","1271,0","1101,5","1386,4","2126,0","1054,4"
04-01-2018,10 - 11,"57399,6","6912,3","3025,3","6074,6","8817,4","3708,8","3094,6","2311,1","3878,4","2590,2","6274,2","1599,5","4177,7","2297,5","6897,1","11779,0","10522,0","5019,2","796,6","8481,4","6943,6","0,0","0,0","3825,1","1984,3","2317,2","1017,0","1088,9","1269,8","1091,2","1456,3","2118,7","1060,4"
04-01-2018,11 - 12,"57409,3","6886,8","3032,4","6039,2","8898,0","3706,9","3095,5","2315,1","3888,4","2575,0","6249,2","1601,8","4030,2","2298,9","6886,9","11886,7","10524,2","5017,5","809,2","8422,7","6959,0","0,0","0,0","3853,1","2041,1","2296,7","994,5","1072,3","1273,1","1063,7","1383,9","2088,5","1059,3"
04-01-2018,12 - 13,"57344,1","6866,7","3029,6","6041,1","8942,1","3692,3","3100,6","2289,7","3881,7","2556,7","6242,7","1608,8","4025,7","2284,3","6899,1","11910,9","10430,9","4993,0","847,9","8445,1","6863,0","0,0","0,0","3837,2","2032,6","2273,3","1047,5","1089,4","1272,8","1080,1","1383,7","2101,6","1070,3"
04-01-2018,13 - 14,"57342,1","6856,4","3035,8","6033,5","8921,8","3680,2","3100,4","2299,2","3884,2","2550,2","6255,1","1618,1","4026,8","2249,9","6927,2","11887,1","10417,0","5030,4","854,4","8440,2","6868,6","0,0","0,0","3917,1","1994,6","2277,6","1056,3","1086,9","1274,5","1069,4","1381,5","2081,4","1079,4"
04-01-2018,14 - 15,"57664,1","6854,7","3027,9","6025,2","8910,4","3681,0","3107,0","2305,3","3893,2","2555,8","6287,7","1647,2","4051,8","2253,0","7004,4","11939,6","10417,0","5010,6","861,9","8552,8","7076,9","0,0","0,0","4028,7","1965,3","2279,6","1060,7","1100,5","1277,0","1078,4","1380,6","2080,8","1071,4"
04-01-2018,15 - 16,"57974,3","6890,9","3032,1","6059,9","8902,7","3706,3","3118,4","2301,5","3901,3","2556,9","6336,2","1674,1","4298,6","2268,6","7094,9","12133,4","10514,8","5007,8","864,1","8617,1","6960,0","0,0","0,0","4057,7","1975,3","2274,1","1024,5","1129,7","1281,6","1116,2","1536,7","2116,5","1069,5"
04-01-2018,16 - 17,"57963,5","6940,1","3063,3","6121,5","8812,6","3694,9","3190,8","2282,6","3906,0","2581,2","6341,2","1673,1","4356,9","2249,4","7128,1","12282,3","10465,8","5083,0","863,7","8594,8","6976,6","0,0","0,0","4248,6","2058,4","2120,3","978,5","1121,3","1289,1","1116,4","1537,4","2144,7","1285,8"
04-01-2018,17 - 18,"57811,7","6904,9","3063,4","6085,2","8824,4","3658,3","3183,6","2265,4","3909,4","2568,5","6323,6","1669,0","4293,5","2225,5","7146,7","12213,5","10394,5","5105,7","847,7","8501,2","6956,2","0,0","0,0","4373,7","2161,7","2079,4","959,4","1097,6","1297,0","1086,5","1539,2","2113,3","1047,4"
04-01-2018,18 - 19,"57361,3","6794,2","3061,1","6041,2","8833,0","3628,5","3170,2","2245,1","3891,5","2548,7","6275,1","1641,2","4086,1","2172,3","7114,4","12028,9","10266,7","5040,2","832,9","8421,6","6828,3","0,0","0,0","4302,5","2090,5","2050,2","930,2","1070,5","1308,9","1050,4","1383,9","2074,9","1037,6"
04-01-2018,19 - 20,"56421,7","6666,8","3052,8","5974,5","8878,6","3605,5","2994,4","2237,6","3900,5","2540,3","5946,1","1619,7","4017,1","2085,2","6939,1","11734,9","10083,9","4922,2","824,0","8274,7","6826,4","0,0","0,0","4086,2","2047,7","2197,8","904,3","1031,9","1317,2","1015,6","1253,7","2016,5","1023,6"
04-01-2018,20 - 21,"54420,8","6633,8","3084,5","5872,3","8535,8","3563,9","2873,9","2214,5","3839,1","2491,2","5477,3","1576,2","3906,6","2035,1","6640,9","11327,3","9933,5","4775,7","817,0","7782,9","6765,5","0,0","0,0","3787,1","1702,1","2090,5","843,5","974,4","1326,9","969,2","1256,1","1912,3","1003,7"
04-01-2018,21 - 22,"52830,4","6528,6","3104,8","5754,5","8473,4","3498,7","2813,8","2189,3","3809,3","2410,2","5016,7","1552,1","3587,4","1927,6","6370,0","10799,2","9919,5","4584,3","813,0","7844,3","6555,5","0,0","0,0","3450,6","1604,6","2248,4","762,4","908,2","1327,2","870,5","1191,4","1758,2","975,7"
04-01-2018,22 - 23,"50762,5","6152,1","2941,1","5633,8","8098,8","3465,0","2757,2","2157,2","3723,6","2362,5","4613,2","1507,5","3344,0","1842,5","5849,4","10258,0","9840,2","4434,5","817,5","7643,3","6375,3","0,0","0,0","3192,4","1248,7","2113,0","724,7","838,8","1338,9","775,2","1193,4","1591,0","1100,8"
04-01-2018,23 - 00,"46139,6","5670,6","2411,9","5499,9","7655,5","3422,5","2461,9","2119,2","3119,9","2280,1","3888,5","1446,0","2573,1","1767,6","4913,1","9694,6","9753,7","3022,0","808,7","7149,9","6212,0","0,0","0,0","2682,8","1150,9","1384,5","712,1","780,7","1297,0","702,9","1198,2","1488,8","955,6"
05-01-2018,00 - 01,"42395,0","5028,0","2001,3","4739,1","5883,4","3388,8","1932,6","2072,5","2352,6","2196,2","3351,8","1450,6","1788,4","1771,2","3880,3","9275,1","10487,1","2863,9","1053,9","6576,3","6242,7","0,0","0,0","1868,7","1446,7","1294,2","1348,7","735,6","1081,7","659,7","1229,4","1022,7","862,0"
05-01-2018,01 - 02,"41363,2","4906,0","1991,2","4560,6","5569,3","3347,3","1732,5","2049,4","2063,4","2152,0","2747,8","1429,9","1795,6","1734,8","3773,8","9080,6","10455,5","2816,8","1185,8","6369,2","6264,1","0,0","0,0","1874,4","2052,4","1235,0","1348,4","723,2","1088,3","635,7","1229,6","1200,3","834,0"
05-01-2018,02 - 03,"41062,8","4839,6","1895,8","4536,3","5205,5","3316,5","1653,0","2043,7","2057,8","2131,7","2599,5","1419,7","1803,9","1744,6","3727,9","9046,9","10430,5","2794,7","1267,9","6316,2","6269,0","0,0","0,0","1662,5","2385,6","1210,6","1398,9","711,3","1090,6","633,4","1230,3","1418,4","833,0"
05-01-2018,03 - 04,"41140,0","4817,0","1897,1","4545,3","5197,9","3303,4","1650,1","2040,2","2053,1","2128,0","2600,6","1430,6","1815,2","1742,7","3743,8","9082,2","10416,9","2811,3","1214,2","6382,3","6285,6","0,0","0,0","1640,4","2394,5","1216,8","1460,0","723,1","1085,9","646,6","1229,0","1422,5","911,6"
05-01-2018,04 - 05,"41905,7","4892,1","1910,1","4563,8","4828,1","3324,3","1698,2","2050,7","2050,6","2137,9","2816,5","1452,9","2187,7","1785,4","4091,4","9195,9","10425,4","2845,6","1206,5","6730,1","6316,0","0,0","0,0","1687,5","2418,5","1239,8","1480,2","761,4","1079,1","692,2","1227,1","1257,5","885,0"
05-01-2018,05 - 06,"44205,0","5122,1","1953,2","4680,9","5472,8","3406,3","2008,5","2074,5","2434,2","2190,1","3031,9","1492,9","2217,9","1885,3","4425,5","9615,4","10432,9","3003,0","1271,5","7530,7","6447,6","0,0","0,0","1866,2","2457,0","1335,8","1462,0","852,0","1150,9","804,9","1306,4","1211,1","1003,8"
05-01-2018,06 - 07,"49051,7","6355,2","2702,8","5103,8","7311,0","3566,4","2339,2","2157,5","3033,8","2357,5","3588,7","1565,8","2668,3","2007,4","5343,4","10583,2","10476,1","3401,7","897,8","7971,8","6729,9","0,0","0,0","2372,8","2473,9","1610,9","1438,8","974,9","1343,0","950,0","1251,8","1406,5","786,9"
05-01-2018,07 - 08,"53932,0","6854,2","2942,5","6092,2","8707,0","3620,8","2678,6","2284,1","3690,4","2552,6","4856,2","1607,4","3726,9","2153,1","6434,3","11520,7","10607,9","4195,1","752,6","8284,8","6889,2","0,0","0,0","2809,2","1720,3","1926,8","925,4","1070,0","1384,2","1076,7","1255,6","1555,7","1032,3"
05-01-2018,08 - 09,"56497,0","7073,3","3069,0","6219,6","8980,2","3719,2","2821,2","2343,0","3870,9","2622,8","5867,3","1633,3","4074,1","2165,6","6989,2","11935,6","10872,2","4930,7","750,7","8260,4","6876,9","0,0","0,0","3102,2","1474,9","1983,1","801,5","1104,2","1373,9","1119,9","1330,5","1957,8","1018,2"
05-01-2018,09 - 10,"57246,3","7080,2","3062,9","6216,0","9118,6","3741,9","2857,8","2384,3","3890,3","2631,6","6099,0","1639,4","4094,4","2204,2","7046,5","11968,9","11002,7","4937,0","752,4","8209,5","6983,8","0,0","0,0","3700,7","1488,7","1980,9","860,9","1106,4","1367,4","1126,6","1389,5","2147,5","1060,2"
05-01-2018,10 - 11,"57857,9","7076,7","3057,4","6199,3","9103,3","3729,2","2932,7","2388,2","3872,0","2624,5","6083,5","1644,9","4094,8","2238,7","7160,8","12245,7","11055,5","5083,0","757,9","8161,3","7024,9","0,0","0,0","3939,1","1727,1","1980,4","860,4","1101,5","1366,1","1116,7","1527,0","2143,4","1049,2"
05-01-2018,11 - 12,"57845,1","7046,1","3051,4","6171,7","9082,7","3714,5","2908,4","2358,9","3847,0","2615,7","6100,5","1637,2","4078,8","2251,9","7165,8","12346,0","11062,2","5064,1","766,8","8191,3","7094,4","0,0","0,0","3958,6","1746,6","1993,6","873,6","1084,4","1367,5","1082,0","1466,3","2121,0","1025,0"
05-01-2018,12 - 13,"57753,7","7000,4","3028,0","6145,9","9035,8","3709,1","2889,9","2359,7","3831,8","2603,1","5993,8","1646,0","4074,3","2251,0","7150,6","12294,3","10994,1","5026,2","777,4","8101,4","7184,1","0,0","0,0","3962,9","1780,3","2102,9","953,5","1096,9","1366,4","1100,7","1474,3","2129,0","995,2"
05-01-2018,13 - 14,"57723,7","6975,8","3025,9","6081,0","9039,7","3688,7","2872,0","2361,1","3818,3","2567,0","5934,3","1652,7","4071,6","2302,4","7211,8","12184,7","10982,6","4999,7","785,2","8088,6","7020,1","0,0","0,0","3911,1","2005,8","2389,4","962,7","1095,5","1362,2","1094,8","1424,0","2104,9","981,2"
05-01-2018,14 - 15,"57609,3","6971,2","3094,9","6065,8","9036,8","3695,1","2866,9","2345,7","3804,9","2567,1","6015,9","1657,4","4070,8","2293,6","7175,1","12039,2","11009,7","4927,1","791,6","8260,5","6921,1","0,0","0,0","3889,6","1967,8","2364,7","954,5","1111,7","1352,2","1094,3","1317,4","2086,8","990,2"
05-01-2018,15 - 16,"58157,0","7036,0","3075,9","6072,1","9104,4","3708,4","2907,3","2338,3","3817,8","2577,7","6177,2","1669,5","4093,4","2271,3","7176,6","12183,7","11069,1","4955,9","793,5","8376,8","6940,5","0,0","0,0","3942,7","2069,3","2404,5","945,9","1131,7","1344,3","1119,5","1400,5","2111,9","984,3"
05-01-2018,16 - 17,"58587,2","7139,4","3077,8","6133,3","9083,8","3698,6","2998,4","2324,3","3862,4","2636,1","6378,8","1664,2","4115,8","2278,6","7186,3","12444,9","11143,2","5066,5","795,1","8401,9","6999,5","0,0","0,0","4110,7","2132,7","2295,1","941,1","1127,3","1343,6","1105,1","1547,4","2163,3","983,4"
05-01-2018,17 - 18,"58575,7","7129,8","3075,4","6128,2","9076,7","3672,6","3026,8","2297,8","3883,1","2632,0","6163,1","1652,8","4159,4","2276,0","7199,8","12501,6","11153,2","5070,1","795,8","8368,8","7026,2","0,0","0,0","4362,3","2194,7","2265,5","1101,1","1105,3","1342,2","1076,5","1494,9","2127,4","974,3"
05-01-2018,18 - 19,"58140,1","7034,1","3074,0","6076,9","9053,4","3649,8","2953,1","2293,0","3804,1","2617,8","6031,2","1630,1","4073,7","2231,9","7105,7","12332,1","11095,6","4972,7","810,5","8326,2","6970,1","0,0","0,0","4230,4","2197,7","2384,0","1084,7","1074,3","1339,1","1035,0","1404,7","2075,3","966,0"
05-01-2018,19 - 20,"56958,6","6905,9","2995,6","5991,4","9015,5","3633,3","2782,9","2277,3","3754,2","2576,5","5646,1","1614,5","4042,7","2177,3","7077,8","11986,7","10889,3","4840,5","817,8","8065,6","6939,9","0,0","0,0","3996,0","2169,8","2503,1","997,3","1034,0","1239,1","1011,3","1279,0","2014,1","980,5"
05-01-2018,20 - 21,"54947,0","6822,9","3011,5","5936,1","8940,4","3573,8","2724,5","2250,6","3712,4","2506,3","5389,9","1560,4","3471,1","2106,1","6574,1","11578,9","10726,6","4679,8","822,7","7637,9","6953,7","0,0","0,0","3753,0","1870,2","2206,8","757,6","967,8","1232,1","959,1","1279,3","1907,4","980,8"
05-01-2018,21 - 22,"53739,9","6681,3","3052,7","5841,5","8739,3","3501,8","2716,1","2196,6","3699,4","2462,7","5214,5","1548,7","3399,9","2044,8","6274,5","11145,9","10728,4","4489,9","824,3","7797,2","6655,7","0,0","0,0","3666,2","1717,4","2125,1","741,9","903,6","1213,0","940,7","1188,1","1773,0","953,8"
05-01-2018,22 - 23,"51479,5","6386,2","2918,6","5702,1","8462,2","3447,6","2655,1","2187,5","3471,1","2407,3","4660,3","1510,7","3197,7","1976,8","5551,9","10734,6","10690,5","3931,5","829,3","7581,5","6609,6","0,0","0,0","3519,6","1567,7","2115,6","735,5","831,3","1207,5","800,8","1190,0","1652,8","1038,9"
05-01-2018,23 - 00,"49130,5","6002,6","2720,7","5564,6","8074,1","3399,3","2527,9","2126,8","3244,9","2297,1","4218,1","1471,6","2865,5","1913,8","4911,9","10318,4","10630,5","3567,2","838,6","7116,3","6324,2","0,0","0,0","3384,3","1304,0","1986,9","735,2","770,6","1194,8","699,6","1189,9","1281,9","1120,7"
06-01-2018,00 - 01,"44911,0","5058,9","1844,0","4908,7","7669,6","3298,8","2460,6","2043,5","3181,7","2250,4","3949,9","1460,3","1948,4","1851,8","4209,7","9945,7","10561,7","2930,9","822,2","6801,1","6175,8","0,0","0,0","2550,4","924,1","1810,5","690,5","738,8","958,5","650,4","1001,4","1011,7","913,8"
06-01-2018,01 - 02,"42816,9","4939,1","1767,1","4711,6","6691,9","3294,7","2357,2","2007,2","2903,8","2211,1","3538,3","1429,8","1916,3","1825,7","3968,5","9741,2","10546,2","2836,3","937,4","6621,6","6117,6","0,0","0,0","1901,4","920,3","1297,2","686,5","716,0","957,9","628,6","1002,1","949,4","799,8"
06-01-2018,02 - 03,"42092,7","4885,4","1735,9","4667,1","5965,3","3230,7","2130,3","2007,7","2578,8","2184,9","3351,8","1421,5","1895,7","1794,5","3869,5","9648,6","10533,7","2801,3","915,9","6532,1","6053,9","0,0","0,0","1659,1","1264,1","1259,8","1286,7","700,5","958,6","621,1","1004,3","930,0","799,8"
06-01-2018,03 - 04,"42550,4","4850,5","1699,5","5232,7","5618,1","3188,4","2025,2","1997,4","2408,7","2175,8","3252,6","1416,9","1892,7","1784,3","3911,1","9628,6","10528,8","2808,2","1018,3","6570,7","6041,6","0,0","0,0","1648,8","2398,8","1248,1","1269,7","701,5","958,4","625,2","1006,7","932,9","779,8"
06-01-2018,04 - 05,"42958,0","4840,5","1723,8","5404,2","5925,1","3171,4","2143,5","1966,6","2571,8","2177,6","3332,1","1426,6","1893,7","1783,2","3969,7","9732,9","10531,9","2847,0","1288,3","6700,9","6062,0","0,0","0,0","1664,4","1842,4","1243,9","1273,1","722,7","959,4","649,3","1006,0","957,5","765,9"
06-01-2018,05 - 06,"43618,0","4936,8","1747,2","5314,3","6923,5","3191,5","2415,4","1940,8","2963,1","2185,5","3468,1","1440,6","1904,9","1806,2","4310,9","9951,1","10550,9","2912,0","1134,3","6944,8","6214,2","0,0","0,0","1716,9","949,4","1277,5","686,4","763,4","957,8","704,8","1096,1","1031,1","795,1"
06-01-2018,06 - 07,"45693,4","5139,3","1858,0","4829,9","7716,7","3254,6","2583,0","1966,7","3291,9","2223,5","3830,1","1476,9","1987,3","1846,4","4669,1","10388,1","10539,8","3081,6","1097,8","7065,8","6426,7","0,0","0,0","2599,2","987,2","1806,4","686,4","818,3","959,8","785,5","1095,2","1144,6","697,8"
06-01-2018,07 - 08,"48713,2","5642,1","2378,5","5135,0","8162,5","3308,7","2689,8","1991,3","3576,2","2266,5","4321,6","1486,2","2126,2","1892,9","5544,9","10820,2","10637,5","3834,4","965,3","7338,7","6645,5","0,0","0,0","3354,5","1142,5","1823,3","703,3","867,5","969,5","862,7","1184,9","1251,4","827,2"
06-01-2018,08 - 09,"51330,0","5903,4","2435,9","5751,4","8571,3","3367,2","2809,3","2051,9","3685,7","2384,2","4462,1","1510,7","2795,4","1980,3","6303,7","11287,2","10714,4","3956,6","785,8","7462,0","6601,4","0,0","0,0","3613,7","1401,7","1880,5","760,5","916,3","977,9","912,2","1183,2","1339,4","828,7"
06-01-2018,09 - 10,"53494,9","6079,8","2421,9","5905,5","8661,8","3454,4","2910,1","2125,6","3778,3","2455,3","5121,9","1530,9","3034,9","2005,9","6761,1","11690,6","10744,5","4489,9","787,3","7534,7","6660,2","0,0","0,0","3792,6","1764,7","2121,3","817,2","950,3","1005,5","946,8","1181,6","1397,1","829,7"
06-01-2018,10 - 11,"55007,7","6293,7","2451,7","5999,9","8719,5","3485,5","3015,6","2142,3","3791,6","2503,9","5517,2","1553,1","3241,3","2073,3","7022,2","12058,8","10853,7","4720,8","787,6","7559,9","6813,4","0,0","0,0","3780,4","1961,7","2336,9","823,6","960,9","1013,1","945,0","1180,3","1600,8","822,7"
06-01-2018,11 - 12,"55592,3","6279,7","2425,0","6003,7","8780,5","3496,2","3051,1","2151,8","3816,0","2514,7","5745,2","1563,1","3299,3","2078,6","7133,1","12193,5","10910,4","4773,4","791,8","7602,1","6818,3","0,0","0,0","3772,2","1963,5","2320,7","797,4","951,3","1019,8","934,9","1181,3","1913,4","816,6"
06-01-2018,12 - 13,"55363,8","6228,6","2413,4","5947,5","8685,4","3496,6","3021,2","2158,4","3805,3","2500,4","5580,4","1567,1","3294,8","2082,7","7150,8","12165,9","10891,9","4740,5","796,4","7592,3","6942,3","0,0","0,0","3727,8","1925,6","2325,4","795,6","948,2","1025,8","935,8","1182,3","1898,7","804,7"
06-01-2018,13 - 14,"55078,8","6183,0","2406,2","5923,6","8658,0","3486,2","2995,9","2155,9","3789,8","2484,4","5481,7","1575,4","3275,7","2125,4","7166,6","12040,3","10867,3","4706,4","808,4","7607,3","6931,7","0,0","0,0","3663,2","1853,2","2318,0","796,0","951,7","1030,1","933,6","1184,7","1873,6","782,7"
06-01-2018,14 - 15,"55186,0","6197,3","2383,1","5912,2","8659,1","3489,7","2985,3","2156,2","3780,1","2476,9","5478,5","1585,2","3291,6","2130,2","7224,7","12023,5","10887,4","4647,6","826,4","7749,0","6976,1","0,0","0,0","3701,2","1871,1","2301,1","799,2","981,6","1029,2","937,6","1183,6","1865,8","779,7"
06-01-2018,15 - 16,"56081,3","6285,2","2406,3","5925,5","8737,5","3501,7","3004,3","2157,4","3813,8","2491,1","5783,4","1608,7","3375,6","2131,5","7368,9","12314,2","11088,0","4720,9","851,7","7966,0","6973,9","0,0","0,0","3716,4","1866,2","2293,5","811,7","1017,1","1028,2","996,2","1184,5","1914,3","745,7"
06-01-2018,16 - 17,"57305,3","6416,1","2501,8","6026,7","8801,3","3546,8","3131,0","2146,4","3846,4","2544,6","5979,8","1619,3","3471,8","2158,6","7500,8","12774,7","11312,2","4862,8","869,8","7992,0","7020,5","0,0","0,0","3898,0","2060,5","2293,7","799,2","1027,6","1028,2","1006,6","1188,8","1945,0","746,8"
06-01-2018,17 - 18,"57840,1","6431,2","2523,7","6066,4","8770,1","3554,4","3118,5","2140,4","3840,4","2566,6","5995,7","1608,2","3480,4","2136,8","7528,8","12857,3","11280,4","4932,2","890,6","7936,4","7076,1","0,0","0,0","4095,2","2468,1","2541,9","837,0","1006,1","1030,7","985,6","1190,8","1909,3","736,7"
06-01-2018,18 - 19,"57247,5","6365,1","2462,8","6036,3","8739,1","3523,0","3018,5","2130,3","3819,9","2550,0","5907,8","1589,5","3432,2","2124,8","7460,9","12705,9","11180,1","4938,1","915,4","7834,6","7101,7","0,0","0,0","4016,3","2373,6","2501,5","812,2","983,0","1034,6","953,9","1195,0","1918,3","716,8"
06-01-2018,19 - 20,"55823,8","6239,2","2386,9","5983,6","8654,3","3476,2","2873,7","2109,3","3743,2","2523,7","5542,3","1568,3","3349,6","2109,5","7317,8","12440,1","11004,9","4846,0","934,2","7484,3","7108,9","0,0","0,0","3839,0","2100,2","2404,6","811,4","949,8","1038,8","930,3","1197,2","1871,3","711,8"
06-01-2018,20 - 21,"54105,7","6139,5","2404,4","5862,6","8491,5","3442,8","2784,8","2086,2","3720,4","2476,6","5187,5","1528,9","3049,5","2066,7","6929,3","12060,3","10868,6","4700,2","945,1","7242,5","7103,2","0,0","0,0","3659,5","1790,2","2232,0","831,2","904,9","1042,3","886,3","1198,1","1777,9","720,8"
06-01-2018,21 - 22,"52758,6","5999,6","2389,4","5757,8","8402,4","3397,4","2708,6","2055,7","3687,9","2417,2","4854,0","1509,1","2909,5","1989,0","6556,4","11559,9","10856,7","4585,0","952,9","7415,0","7088,7","0,0","0,0","3505,4","1562,5","2108,1","789,7","845,5","1028,9","820,0","1201,4","1671,2","646,9"
06-01-2018,22 - 23,"50608,6","5616,6","2038,9","5781,0","8049,0","3381,1","2645,6","2035,0","3572,9","2379,1","4331,5","1477,2","2868,3","1894,4","6141,5","11091,6","10809,7","4295,7","953,5","7341,5","7009,6","0,0","0,0","3337,8","1386,9","1977,6","801,2","795,6","1037,2","753,1","1022,0","1383,5","873,0"
06-01-2018,23 - 00,"47031,0","5453,3","1963,6","5056,5","7438,0","3322,0","2518,0","1995,3","3142,0","2319,7","3725,8","1436,9","2272,9","1807,3","5259,6","10679,0","10738,6","3105,9","953,7","6971,1","6905,0","0,0","0,0","3188,0","1330,5","1696,0","783,3","740,7","1049,7","688,0","1028,1","1403,4","754,3"
07-01-2018,00 - 01,"43585,0","5154,1","1705,1","4854,0","6949,5","3322,2","1990,3","2004,2","2380,0","2245,0","3158,5","1404,3","2071,2","1809,0","4323,5","10326,7","10900,5","3084,7","1197,5","6529,9","7009,6","0,0","0,0","1762,8","1095,3","1191,8","924,2","724,9","1056,7","640,3","1016,8","1361,4","653,1"
